,xlon,ylat,XCO2,SST,SSS,MLD,Chl,dbscan_clusters
6172,-53.5,107.5,370.18506,4.4729233,33.7208,101.59675,0.25704953,0
6173,-53.5,108.5,370.18506,4.47921,33.720932,101.00502,0.24328652,0
6174,-53.5,109.5,370.18506,4.464187,33.720467,100.36027,0.23190351,0
6175,-53.5,110.5,370.18506,4.4439316,33.719654,99.83589,0.22407006,0
6176,-53.5,111.5,370.18506,4.4511476,33.71901,99.65719,0.22001472,0
6177,-53.5,112.5,370.18506,4.5129757,33.71904,99.75376,0.2161144,0
6178,-53.5,113.5,370.18506,4.6323457,33.720127,100.44988,0.20756853,0
6179,-53.5,114.5,370.18506,4.774058,33.72222,101.56435,0.19922453,0
6180,-53.5,115.5,370.18506,4.892121,33.72461,102.59082,0.19471285,0
6181,-53.5,116.5,370.18506,4.9643297,33.72652,103.284805,0.19336404,0
6182,-53.5,117.5,370.18506,4.9931793,33.72764,103.52013,0.19476679,0
6183,-53.5,118.5,370.18506,4.9987273,33.72811,103.46694,0.19775663,0
6184,-53.5,119.5,370.18506,5.0047536,33.72833,103.38661,0.20066102,0
6185,-53.5,120.5,370.18506,5.0275464,33.728657,103.39551,0.20251122,0
6186,-53.5,121.5,370.18506,5.0734158,33.72932,103.56883,0.20358476,0
6187,-53.5,122.5,370.18506,5.1311975,33.7302,103.84888,0.20268215,0
6188,-53.5,123.5,370.18506,5.1745596,33.73069,104.08503,0.2002609,0
6189,-53.5,124.5,370.18506,5.196645,33.73058,104.10656,0.19823562,0
6190,-53.5,125.5,370.18506,5.202637,33.729904,103.889595,0.19768552,0
6191,-53.5,126.5,370.18506,5.190562,33.728462,103.370125,0.19870844,0
6192,-53.5,127.5,370.18506,5.160316,33.726128,102.573296,0.2002387,0
6193,-53.5,128.5,370.18506,5.1195784,33.723015,101.52511,0.20129074,0
6194,-53.5,129.5,370.18506,5.0794125,33.719357,100.18787,0.20201775,0
6195,-53.5,130.5,370.18506,5.0417686,33.715275,98.65697,0.20299698,0
6196,-53.5,131.5,370.18506,5.00294,33.710888,97.1264,0.20372856,0
6197,-53.5,132.5,370.18506,4.9643073,33.70629,95.455536,0.20369977,0
6198,-53.5,133.5,370.18506,4.923181,33.70157,93.530556,0.20333335,0
6199,-53.5,134.5,370.18506,4.8723044,33.69672,91.34541,0.20283397,0
6200,-53.5,135.5,370.18506,4.800396,33.691704,88.8622,0.2026888,0
6201,-53.5,136.5,370.18506,4.692474,33.686573,86.1273,0.20388721,0
6202,-53.5,137.5,370.18506,4.5363193,33.681297,83.20796,0.20885642,0
6203,-53.5,138.5,370.18506,4.327722,33.675556,80.20292,0.21977518,0
6204,-53.5,139.5,370.18506,4.0717793,33.66899,77.51973,0.23266374,0
6205,-53.5,140.5,370.18506,3.8273835,33.66215,75.749985,0.23557061,0
6206,-53.5,141.5,370.18506,3.7777483,33.657524,75.00226,0.2331999,0
6207,-53.5,142.5,370.18506,3.9758887,33.658085,74.38032,0.23210199,0
6208,-53.5,143.5,370.18506,4.187368,33.66046,74.234505,0.23233622,0
6209,-53.5,144.5,370.18506,4.2988634,33.662018,75.025986,0.23351248,0
6210,-53.5,145.5,370.18506,4.490822,33.66619,76.9218,0.2342992,0
6211,-53.5,146.5,370.18506,4.991399,33.680496,80.01342,0.23241395,0
6212,-53.5,147.5,370.18506,5.7390842,33.707623,84.659424,0.22650589,0
6213,-53.5,148.5,370.18506,6.3522286,33.735535,91.152275,0.2190763,0
6214,-53.5,149.5,370.18506,6.5810285,33.749393,96.222374,0.21232124,0
6215,-53.5,150.5,370.18506,6.44223,33.746155,97.1015,0.21255906,0
6216,-53.5,151.5,370.18506,6.1584606,33.735886,95.850914,0.22029072,0
6217,-53.5,152.5,370.18506,5.966368,33.72827,94.88535,0.22479191,0
6218,-53.5,153.5,370.18506,5.9764028,33.728058,94.82479,0.2237919,0
6219,-53.5,154.5,370.18506,6.1074505,33.732788,95.342995,0.22052966,0
6220,-53.5,155.5,370.18506,6.2031636,33.736618,95.99732,0.21784218,0
6221,-53.5,156.5,370.18506,6.1999106,33.736546,96.55844,0.21567115,0
6222,-53.5,157.5,370.18506,6.1842213,33.73575,96.99033,0.21405129,0
6223,-53.5,158.5,370.18506,6.2512765,33.738457,97.73018,0.21396507,0
6224,-53.5,159.5,370.18506,6.3672748,33.743732,99.30059,0.21437171,0
6225,-53.5,160.5,370.18506,6.5165887,33.750973,102.31254,0.21465096,0
6226,-53.5,161.5,370.18506,6.7262855,33.762207,106.81802,0.213927,0
6227,-53.5,162.5,370.18506,6.9806957,33.777725,112.662384,0.21165143,0
6228,-53.5,163.5,370.18506,7.2212696,33.794754,119.32525,0.20801961,0
6229,-53.5,164.5,370.18506,7.379782,33.808754,125.85598,0.20424493,0
6230,-53.5,165.5,370.18506,7.4200664,33.816235,131.00824,0.20232242,0
6231,-53.5,166.5,370.18506,7.3633556,33.817234,133.26141,0.20416039,0
6232,-53.5,167.5,370.18506,7.26535,33.813248,127.42135,0.21186817,0
6233,-53.5,168.5,370.18506,7.169322,33.80811,125.1892,0.221623,0
6234,-53.5,169.5,370.18506,7.0488124,33.802353,121.39874,0.2279212,0
6235,-53.5,170.5,370.18506,6.9218,33.79602,119.31309,0.23347598,0
6236,-53.5,171.5,370.18506,6.7667704,33.789154,117.22166,0.23722556,0
6237,-53.5,172.5,370.18506,6.5563073,33.78038,111.19253,0.24161005,0
6238,-53.5,173.5,370.18506,6.29938,33.769123,102.410835,0.25001103,0
6239,-53.5,174.5,370.18506,6.0481534,33.757282,97.24229,0.26078808,0
6240,-53.5,175.5,370.18506,5.8572474,33.746567,95.01985,0.26787567,0
6241,-53.5,176.5,370.18506,5.7949567,33.739143,93.87446,0.25907263,0
6242,-53.5,177.5,370.18506,5.8555784,33.735233,93.095,0.24477786,0
6243,-53.5,178.5,370.18506,5.9635673,33.73334,92.50626,0.23597966,0
6244,-53.5,179.5,370.18506,6.051036,33.73199,92.23923,0.22877657,0
6245,-53.5,180.5,370.18506,6.090939,33.730347,92.03582,0.22246699,0
6246,-53.5,181.5,370.18506,6.0935082,33.728283,91.774025,0.2174083,0
6247,-53.5,182.5,370.18506,6.083719,33.72606,91.45585,0.21339816,0
6248,-53.5,183.5,370.18506,6.0786476,33.723915,90.99037,0.21036899,0
6249,-53.5,184.5,370.18506,6.079608,33.72189,90.34025,0.20938227,0
6250,-53.5,185.5,370.18506,6.080815,33.719948,89.85165,0.20726241,0
6251,-53.5,186.5,370.18506,6.0791235,33.71807,89.415825,0.20459339,0
6252,-53.5,187.5,370.18506,6.075398,33.7162,89.12289,0.20196436,0
6253,-53.5,188.5,370.18506,6.0699506,33.71431,88.81509,0.19971564,0
6254,-53.5,189.5,370.18506,6.062707,33.71242,88.63624,0.1987276,0
6255,-53.5,190.5,370.18506,6.054407,33.710575,88.61258,0.19813491,0
6256,-53.5,191.5,370.18506,6.046815,33.70884,88.60668,0.19669104,0
6257,-53.5,192.5,370.18506,6.0434055,33.707325,88.52274,0.19476993,0
6258,-53.5,193.5,370.18506,6.050783,33.706215,88.388,0.19337891,0
6259,-53.5,194.5,370.18506,6.070885,33.705692,88.07066,0.19325508,0
6260,-53.5,195.5,370.18506,6.0841613,33.7055,87.65081,0.19370677,0
6261,-53.5,196.5,370.18506,6.081242,33.705235,87.30145,0.19388099,0
6262,-53.5,197.5,370.18506,6.063633,33.704803,86.880356,0.19373748,0
6263,-53.5,198.5,370.18506,6.0299406,33.704174,86.33832,0.19331788,0
6264,-53.5,199.5,370.18506,5.9720755,33.703228,85.6387,0.19274968,0
6265,-53.5,200.5,370.18506,5.882745,33.701916,84.74789,0.1922118,0
6266,-53.5,201.5,370.18506,5.7626653,33.70039,83.59388,0.19190325,0
6267,-53.5,202.5,370.18506,5.6171494,33.698868,81.966286,0.19208106,0
6268,-53.5,203.5,370.18506,5.452344,33.69738,80.50099,0.19274116,0
6269,-53.5,204.5,370.18506,5.297763,33.69619,79.11998,0.19361262,0
6270,-53.5,205.5,370.18506,5.1877346,33.695457,77.88674,0.19436228,0
6271,-53.5,206.5,370.18506,5.1458797,33.695065,77.03625,0.19448507,0
6272,-53.5,207.5,370.18506,5.178769,33.695164,76.618164,0.19374168,0
6273,-53.5,208.5,370.18506,5.2653255,33.69626,76.50217,0.19250701,0
6274,-53.5,209.5,370.18506,5.347156,33.69828,76.4915,0.191463,0
6275,-53.5,210.5,370.18506,5.3459506,33.70002,76.47513,0.19103575,0
6276,-53.5,211.5,370.18506,5.2336345,33.70037,76.56519,0.191114,0
6277,-53.5,212.5,370.18506,5.224603,33.701412,77.23295,0.19112143,0
6278,-53.5,213.5,370.18506,5.4957175,33.706978,78.03154,0.19101441,0
6279,-53.5,214.5,370.18506,5.7710032,33.714333,79.51297,0.1907647,0
6280,-53.5,215.5,370.18506,5.882217,33.719025,81.222336,0.19021894,0
6281,-53.5,216.5,370.18506,5.818292,33.720043,82.505104,0.18960918,0
6282,-53.5,217.5,370.18506,5.65606,33.718815,83.203026,0.18895853,0
6283,-53.5,218.5,370.18506,5.4957905,33.717377,83.63024,0.18818434,0
6284,-53.5,219.5,370.18506,5.4181952,33.717194,84.14185,0.1875701,0
6285,-53.5,220.5,370.18506,5.452614,33.71908,84.81473,0.18784793,0
6286,-53.5,221.5,370.18506,5.5506735,33.722702,85.53017,0.1890283,0
6287,-53.5,222.5,370.18506,5.6733794,33.727375,86.276,0.1905125,0
6288,-53.5,223.5,370.18506,5.785767,33.73218,86.927574,0.19182679,0
6289,-53.5,224.5,370.18506,5.8231378,33.735218,87.635796,0.19270448,0
6290,-53.5,225.5,370.18506,5.8051744,33.73675,88.43386,0.19326629,0
6291,-53.5,226.5,370.18506,5.803468,33.73841,89.39875,0.19377197,0
6292,-53.5,227.5,370.18506,5.8699727,33.74154,90.938,0.1941392,0
6293,-53.5,228.5,370.18506,5.9949656,33.746174,93.59805,0.1936464,0
6294,-53.5,229.5,370.18506,6.1327977,33.751347,97.200096,0.19127308,0
6295,-53.5,230.5,370.18506,6.2103915,33.75506,101.270744,0.18746604,0
6296,-53.5,231.5,370.18506,6.2104254,33.756546,104.555565,0.18484823,0
6297,-53.5,232.5,370.18506,6.1652613,33.7565,106.657745,0.18394352,0
6298,-53.5,233.5,370.18506,6.0971026,33.755383,107.64661,0.18473685,0
6299,-53.5,234.5,370.18506,6.025269,33.753662,107.72925,0.1868333,0
6300,-53.5,235.5,370.18506,5.959663,33.751667,107.23467,0.19004454,0
6301,-53.5,236.5,370.18506,5.9014463,33.749554,106.54881,0.19398771,0
6302,-53.5,237.5,370.18506,5.849731,33.747375,105.88896,0.19750576,0
6303,-53.5,238.5,370.18506,5.8088703,33.745197,105.01081,0.19902481,0
6304,-53.5,239.5,370.18506,5.788716,33.74321,103.766716,0.19838175,0
6305,-53.5,240.5,370.18506,5.785598,33.74149,102.553894,0.19656828,0
6306,-53.5,241.5,370.18506,5.80408,33.740276,101.52508,0.19421269,0
6307,-53.5,242.5,370.18506,5.866576,33.740215,100.733505,0.19163932,0
6308,-53.5,243.5,370.18506,5.97104,33.74138,100.12856,0.18905194,0
6309,-53.5,244.5,370.18506,6.0804768,33.742958,99.89376,0.18663706,0
6310,-53.5,245.5,370.18506,6.1512794,33.743935,100.16289,0.18453908,0
6311,-53.5,246.5,370.18506,6.1690936,33.74385,100.6896,0.18278424,0
6312,-53.5,247.5,370.18506,6.1583457,33.74295,101.12593,0.18124862,0
6313,-53.5,248.5,370.18506,6.1719556,33.742027,101.46894,0.17949092,0
6314,-53.5,249.5,370.18506,6.23019,33.741604,101.47276,0.17758185,0
6315,-53.5,250.5,370.18506,6.2850714,33.74112,101.63052,0.17613031,0
6316,-53.5,251.5,370.18506,6.309337,33.74016,101.712585,0.17545775,0
6317,-53.5,252.5,370.18506,6.306283,33.738754,101.72528,0.17554261,0
6318,-53.5,253.5,370.18506,6.290553,33.73704,101.62233,0.17613319,0
6319,-53.5,254.5,370.18506,6.2771015,33.735176,101.352325,0.17687678,0
6320,-53.5,255.5,370.18506,6.27523,33.733273,100.98421,0.17744568,0
6321,-53.5,256.5,370.18506,6.2799253,33.731373,100.51494,0.17767847,0
6322,-53.5,257.5,370.18506,6.2749944,33.72947,99.926186,0.17782755,0
6323,-53.5,258.5,370.18506,6.2573805,33.727425,99.42971,0.17803377,0
6324,-53.5,259.5,370.18506,6.243865,33.725235,98.82136,0.17808333,0
6325,-53.5,260.5,370.18506,6.2359014,33.722984,98.03035,0.17810795,0
6326,-53.5,261.5,370.18506,6.2286925,33.720722,97.21895,0.17813031,0
6327,-53.5,262.5,370.18506,6.217534,33.718464,96.4454,0.17781089,0
6328,-53.5,263.5,370.18506,6.2026114,33.716206,95.60837,0.17693007,0
6329,-53.5,264.5,370.18506,6.1891675,33.713917,94.714005,0.17572495,0
6330,-53.5,265.5,370.18506,6.1823792,33.711563,94.14602,0.17433964,0
6331,-53.5,266.5,370.18506,6.188369,33.709137,93.35205,0.17278217,0
6332,-53.5,267.5,370.18506,6.201001,33.706654,92.84576,0.17122878,0
6333,-53.5,268.5,370.18506,6.214473,33.704185,92.37985,0.16995378,0
6334,-53.5,269.5,370.18506,6.2305913,33.70178,91.857346,0.16900292,0
6335,-53.5,270.5,370.18506,6.252352,33.699387,91.31538,0.1682599,0
6336,-53.5,271.5,370.18506,6.279781,33.696964,90.81298,0.1675674,0
6337,-53.5,272.5,370.18506,6.3106203,33.6945,90.317314,0.1668264,0
6338,-53.5,273.5,370.18506,6.3437676,33.691982,89.719124,0.1660207,0
6339,-53.5,274.5,370.18506,6.381929,33.689358,89.00782,0.16516586,0
6340,-53.5,275.5,370.18506,6.4316607,33.68652,88.16496,0.16438116,0
6341,-53.5,276.5,370.18506,6.4898386,33.683388,87.06968,0.1639474,0
6342,-53.5,277.5,370.18506,6.5561285,33.679817,85.67646,0.16408552,0
6343,-53.5,278.5,370.18506,6.6372538,33.675346,83.82311,0.16554016,0
6344,-53.5,279.5,370.18506,6.747303,33.668633,81.39883,0.16997148,0
6345,-53.5,280.5,370.18506,6.9109755,33.656143,78.63069,0.18024738,0
6346,-53.5,281.5,370.18506,7.152915,33.63011,76.312935,0.20354521,0
6347,-53.5,282.5,370.18506,7.465668,33.580357,75.58948,0.25329363,0
6348,-53.5,283.5,370.18506,7.7662325,33.503746,77.04836,0.34274787,0
6349,-53.5,284.5,370.18506,7.8991804,33.425526,79.28061,0.44438502,0
6350,-53.5,285.5,370.18506,7.851818,33.372665,81.11131,0.57416487,0
6351,-53.5,286.5,370.18506,7.534104,33.305687,31.88184,0.85814387,0
6352,-53.5,292.5,370.18506,7.4850583,33.60768,23.69644,1.5730896,0
6353,-53.5,293.5,370.18506,7.4051676,33.612125,34.533943,1.5956463,0
6354,-53.5,294.5,370.18506,7.2127867,33.613968,45.057377,1.7985605,0
6355,-53.5,295.5,370.18506,7.0076265,33.618973,60.87637,1.9029471,0
6356,-53.5,296.5,370.18506,6.8772426,33.625793,73.833694,1.844045,0
6357,-53.5,297.5,370.18506,6.819387,33.632126,80.50361,1.7415506,0
6358,-53.5,298.5,370.18506,6.79385,33.636448,84.95954,1.6639588,0
6359,-53.5,299.5,370.18506,6.7552476,33.63869,91.79302,1.5776722,0
6360,-53.5,300.5,370.18506,6.6640215,33.63953,98.88046,1.425497,0
6361,-53.5,301.5,370.18506,6.5016246,33.638615,99.60786,1.1948557,0
6362,-53.5,302.5,370.18506,6.3134427,33.63712,102.12234,0.97006124,0
6363,-53.5,303.5,370.18506,6.1294675,33.636383,101.54948,0.8151913,0
6364,-53.5,304.5,370.18506,5.927693,33.63604,99.68608,0.7161545,0
6365,-53.5,305.5,370.18506,5.7461133,33.635372,96.849365,0.63232553,0
6366,-53.5,306.5,370.18506,5.611079,33.634274,93.18711,0.54927474,0
6367,-53.5,307.5,370.18506,5.4971313,33.632927,89.41013,0.47462395,0
6368,-53.5,308.5,370.18506,5.3687863,33.63151,86.11647,0.41792712,0
6369,-53.5,309.5,370.18506,5.2229414,33.630043,83.14477,0.3771675,0
6370,-53.5,310.5,370.18506,5.0558743,33.628193,80.26036,0.3451861,0
6371,-53.5,311.5,370.18506,4.8446236,33.62553,76.901344,0.3222887,0
6372,-53.5,312.5,370.18506,4.5588355,33.621014,73.66683,0.312759,0
6373,-53.5,313.5,370.18506,4.220649,33.61708,70.462715,0.31989104,0
6374,-53.5,314.5,370.18506,3.8140304,33.614155,69.3149,0.36671162,0
6375,-53.5,315.5,370.18506,3.4787543,33.614704,69.15888,0.4772231,0
6376,-53.5,316.5,370.18506,3.319053,33.61853,68.95375,0.6257932,0
6377,-53.5,317.5,370.18506,3.2886915,33.624138,68.7424,0.768111,0
6378,-53.5,318.5,370.18506,3.2535949,33.631527,68.83079,0.9053662,0
6379,-53.5,319.5,370.18506,3.188859,33.640446,69.10282,1.0954978,0
6380,-53.5,320.5,370.18506,3.1408322,33.649254,69.27873,1.2810585,0
6381,-53.5,321.5,370.18506,3.1058393,33.6576,69.84493,1.3907042,0
6382,-53.5,322.5,370.18506,3.076398,33.662956,70.90187,1.4231632,0
6383,-53.5,323.5,370.18506,3.0217767,33.66923,71.922714,1.3827357,0
6384,-53.5,324.5,370.18506,2.941884,33.67642,72.747375,1.2925555,0
6385,-53.5,325.5,370.18506,2.8818524,33.68166,73.38329,1.1818228,0
6386,-53.5,326.5,370.18506,2.9037445,33.68181,73.827736,1.0799524,0
6387,-53.5,327.5,370.18506,3.0444965,33.675457,74.18169,1.0080501,0
6388,-53.5,328.5,370.18506,3.2937732,33.663643,74.921265,0.96027696,0
6389,-53.5,329.5,370.18506,3.6016192,33.6497,75.91009,0.91365623,0
6390,-53.5,330.5,370.18506,3.8842735,33.63838,76.940414,0.8587261,0
6391,-53.5,331.5,370.18506,4.0820284,33.63145,77.89367,0.80426866,0
6392,-53.5,332.5,370.18506,4.1573677,33.62883,78.93289,0.75497776,0
6393,-53.5,333.5,370.18506,4.1414366,33.628845,80.05502,0.710676,0
6394,-53.5,334.5,370.18506,4.089988,33.629795,81.106575,0.6691393,0
6395,-53.5,335.5,370.18506,4.037511,33.630856,81.99407,0.629089,0
6396,-53.5,336.5,370.18506,3.9832962,33.632015,82.75975,0.59080905,0
6397,-53.5,337.5,370.18506,3.9183807,33.633305,83.358574,0.5536236,0
6398,-53.5,338.5,370.18506,3.8457508,33.634556,83.95743,0.5149568,0
6399,-53.5,339.5,370.18506,3.7717545,33.635696,84.724,0.47512504,0
6400,-53.5,340.5,370.18506,3.7090993,33.63661,85.42764,0.43573,0
6401,-53.5,341.5,370.18506,3.663846,33.637196,86.03982,0.39854357,0
6402,-53.5,342.5,370.18506,3.631147,33.63756,86.60184,0.36386156,0
6403,-53.5,343.5,370.18506,3.5966268,33.637974,87.11406,0.33140728,0
6404,-53.5,344.5,370.18506,3.5454686,33.638687,87.4969,0.3012541,0
6405,-53.5,345.5,370.18506,3.4679422,33.63989,87.60829,0.2739449,0
6406,-53.5,346.5,370.18506,3.3512735,33.641876,87.29239,0.2499526,0
6407,-53.5,347.5,370.18506,3.1526406,33.645416,86.52677,0.23261361,0
6408,-53.5,348.5,370.18506,2.8642886,33.650143,85.366005,0.22313775,0
6409,-53.5,349.5,370.18506,2.534563,33.65421,84.189384,0.2178573,0
6410,-53.5,350.5,370.18506,2.2082005,33.65667,83.00428,0.21223824,0
6411,-53.5,351.5,370.18506,1.9275572,33.657516,82.13358,0.20603962,0
6412,-53.5,352.5,370.18506,1.7386177,33.657135,81.73309,0.20122066,0
6413,-53.5,353.5,370.18506,1.6689929,33.656044,81.66574,0.19841383,0
6414,-53.5,354.5,370.18506,1.7008499,33.654785,81.7493,0.19603401,0
6415,-53.5,355.5,370.18506,1.7724289,33.65378,82.02909,0.1936294,0
6416,-53.5,356.5,370.18506,1.8335078,33.65334,82.29811,0.19137114,0
6417,-53.5,357.5,370.18506,1.8531988,33.653618,82.56395,0.1896516,0
6418,-53.5,358.5,370.18506,1.8484088,33.654346,82.84503,0.1882345,0
6419,-53.5,359.5,370.18506,1.8406402,33.655205,83.10281,0.18701605,0
6420,-52.5,0.5,370.18506,2.6126153,33.64567,83.08107,0.18873234,0
6421,-52.5,1.5,370.18506,2.683884,33.645947,83.29395,0.18886311,0
6422,-52.5,2.5,370.18506,2.7344081,33.646545,83.28733,0.18888003,0
6423,-52.5,3.5,370.18506,2.7337987,33.64768,83.129,0.1886354,0
6424,-52.5,4.5,370.18506,2.674293,33.649265,83.002495,0.18814212,0
6425,-52.5,5.5,370.18506,2.5972714,33.650536,82.915565,0.18767494,0
6426,-52.5,6.5,370.18506,2.5817685,33.650665,83.05204,0.18753468,0
6427,-52.5,7.5,370.18506,2.7102175,33.649635,83.50847,0.18811795,0
6428,-52.5,8.5,370.18506,2.9844313,33.648872,83.91324,0.18934584,0
6429,-52.5,9.5,370.18506,3.2063766,33.649586,84.155426,0.19050908,0
6430,-52.5,10.5,370.18506,3.1937976,33.65139,84.04893,0.19099784,0
6431,-52.5,11.5,370.18506,2.9482398,33.65312,83.58627,0.19125922,0
6432,-52.5,12.5,370.18506,2.6462178,33.653988,83.1674,0.19205119,0
6433,-52.5,13.5,370.18506,2.4515955,33.653385,83.09219,0.19172044,0
6434,-52.5,14.5,370.18506,2.489742,33.6523,83.19464,0.1909382,0
6435,-52.5,15.5,370.18506,2.645508,33.652348,83.48347,0.19055223,0
6436,-52.5,16.5,370.18506,2.750589,33.65281,84.10399,0.18943956,0
6437,-52.5,17.5,370.18506,2.753723,33.652714,84.983986,0.1871835,0
6438,-52.5,18.5,370.18506,2.721967,33.65209,86.09914,0.18488234,0
6439,-52.5,19.5,370.18506,2.7503088,33.651817,87.11113,0.18377997,0
6440,-52.5,20.5,370.18506,2.871464,33.652676,87.76014,0.18409315,0
6441,-52.5,21.5,370.18506,3.0408888,33.654602,88.33485,0.18497357,0
6442,-52.5,22.5,370.18506,3.2232919,33.65719,89.35234,0.18574932,0
6443,-52.5,23.5,370.18506,3.4453135,33.661198,90.45323,0.18667679,0
6444,-52.5,24.5,370.18506,3.730934,33.667862,91.816956,0.18788004,0
6445,-52.5,25.5,370.18506,4.049172,33.676743,93.45113,0.18883891,0
6446,-52.5,26.5,370.18506,4.3424373,33.68628,95.669365,0.18943627,0
6447,-52.5,27.5,370.18506,4.5785956,33.69539,98.36411,0.18997823,0
6448,-52.5,28.5,370.18506,4.735128,33.703026,101.06002,0.19104047,0
6449,-52.5,29.5,370.18506,4.7909513,33.707943,103.26212,0.19243672,0
6450,-52.5,30.5,370.18506,4.7474065,33.70943,104.78683,0.19300146,0
6451,-52.5,31.5,370.18506,4.6674294,33.708744,105.814514,0.19240452,0
6452,-52.5,32.5,370.18506,4.6206865,33.707714,106.56505,0.19216435,0
6453,-52.5,33.5,370.18506,4.618894,33.706894,106.830574,0.1928204,0
6454,-52.5,34.5,370.18506,4.6331277,33.70601,106.94418,0.19413607,0
6455,-52.5,35.5,370.18506,4.636925,33.704636,106.83233,0.19826093,0
6456,-52.5,36.5,370.18506,4.6135244,33.70246,106.6019,0.20277521,0
6457,-52.5,37.5,370.18506,4.5655074,33.699436,106.32046,0.2041686,0
6458,-52.5,38.5,370.18506,4.5135527,33.695858,105.93853,0.20220613,0
6459,-52.5,39.5,370.18506,4.4830728,33.69235,105.41331,0.20024359,0
6460,-52.5,40.5,370.18506,4.4845986,33.689583,104.89981,0.19987947,0
6461,-52.5,41.5,370.18506,4.5174165,33.68789,104.78831,0.1994937,0
6462,-52.5,42.5,370.18506,4.575076,33.687107,104.59344,0.19865437,0
6463,-52.5,43.5,370.18506,4.645846,33.687057,104.507164,0.19816473,0
6464,-52.5,44.5,370.18506,4.725681,33.687603,104.45079,0.19790001,0
6465,-52.5,45.5,370.18506,4.786882,33.687984,104.37236,0.19789185,0
6466,-52.5,46.5,370.18506,4.7882314,33.687016,104.27617,0.19839813,0
6467,-52.5,47.5,370.18506,4.7254863,33.68425,104.205666,0.19948491,0
6468,-52.5,48.5,370.18506,4.652148,33.68063,104.10074,0.20074607,0
6469,-52.5,49.5,370.18506,4.6171823,33.677307,103.60204,0.20165469,0
6470,-52.5,50.5,370.18506,4.6029687,33.674057,102.98752,0.20212014,0
6471,-52.5,51.5,370.18506,4.5908794,33.67067,102.26498,0.20224385,0
6472,-52.5,52.5,370.18506,4.574622,33.667133,101.645164,0.20172372,0
6473,-52.5,53.5,370.18506,4.5515995,33.66331,100.92499,0.20151283,0
6474,-52.5,54.5,370.18506,4.5228424,33.65917,100.16508,0.20075482,0
6475,-52.5,55.5,370.18506,4.491104,33.654747,99.44605,0.19879198,0
6476,-52.5,56.5,370.18506,4.457739,33.65011,98.78558,0.19614236,0
6477,-52.5,57.5,370.18506,4.4219685,33.645267,98.167175,0.19383736,0
6478,-52.5,58.5,370.18506,4.384211,33.64016,97.52229,0.1920256,0
6479,-52.5,59.5,370.18506,4.3435035,33.634724,97.09098,0.19086842,0
6480,-52.5,60.5,370.18506,4.3032794,33.629032,96.57203,0.19118018,0
6481,-52.5,61.5,370.18506,4.267199,33.623276,96.0,0.19052978,0
6482,-52.5,62.5,370.18506,4.241065,33.617702,95.567,0.18963018,0
6483,-52.5,63.5,370.18506,4.2289634,33.612453,95.289215,0.18904741,0
6484,-52.5,64.5,370.18506,4.2323623,33.60755,95.13168,0.18921638,0
6485,-52.5,65.5,370.18506,4.2509375,33.602962,95.115685,0.19227009,0
6486,-52.5,66.5,370.18506,4.2830453,33.598667,95.264366,0.20543037,0
6487,-52.5,67.5,370.18506,4.324382,33.59463,95.4168,0.24445723,0
6488,-52.5,68.5,370.18506,4.3668,33.59096,95.49504,0.33446294,0
6489,-52.5,69.5,370.18506,4.393047,33.588192,95.56366,0.4432417,0
